name,code,symbolCode,tradePrice,change,changePrice,changeRate,accTradeVolume,accTradePrice,marketCap,foreignRatio
종근당바이오,KR7063160006,A063160,58700.0,FALL,100.0,-0.0017006803,12164,709287000,322025969400.0,1.030
TIGER KIS부동산인프라채권TR,KR7341850006,A341850,5765.0,FALL,10.0,-0.0017316017,319,1838550,37184250000.0,0.000
유화증권우,KR7003461001,A003465,2845.0,FALL,5.0,-0.001754386,501,1417845,49720429125.0,0.000
HANARO KRX300,KR7304760002,A304760,19535.0,FALL,35.0,-0.0017884517,15,292520,17581500000.0,0.000
KB 레버리지 나스닥 100 ETN,KRG580000153,Q580015,13915.0,FALL,25.0,-0.0017934003,221,3066610,13915000000.0,0.000
삼성공조,KR7006660005,A006660,26850.0,FALL,50.0,-0.0018587361,31898,859475750,218191530900.0,3.060
KODEX 모멘텀Plus,KR7244620001,A244620,13280.0,FALL,25.0,-0.0018789929,1,13280,13280000000.0,0.000
KOSEF 코스닥150선물인버스,KR7291620003,A291620,7800.0,FALL,15.0,-0.0019193858,32,250460,4134000000.0,0.000
HANARO Fn친환경에너지,KR7381570001,A381570,10365.0,FALL,20.0,-0.0019258546,2062,21384540,8810250000.0,0.000
한화에어로스페이스,KR7012450003,A012450,51500.0,FALL,100.0,-0.0019379845,192386,9830495700,2607445000000.0,19.600
이지스레지던스리츠,KR7350520003,A350520,5140.0,FALL,10.0,-0.0019417476,4117,21130440,105884000000.0,0.170
미래에셋맵스리츠,KR7357250000,A357250,5000.0,FALL,10.0,-0.001996008,4458,22304670,100500000000.0,0.080
메리츠 인플레이션 국채 ETN,KRG610000017,Q610001,9925.0,FALL,20.0,-0.0020110608,84,835090,19850000000.0,0.000
동양고속,KR7084670009,A084670,23900.0,FALL,50.0,-0.0020876827,6098,145294650,69204099100.0,1.650
삼양식품,KR7003230000,A003230,93900.0,FALL,200.0,-0.0021253985,25664,2393549300,707350108500.0,6.250
TIGER KRX BBIG K-뉴딜,KR7364960005,A364960,13825.0,FALL,30.0,-0.0021652833,133142,1837660855,481110000000.0,0.070
삼일제약,KR7000520007,A000520,9170.0,FALL,20.0,-0.0021762786,8440,76743260,122977604540.0,2.300
부국증권우,KR7001271006,A001275,22850.0,FALL,50.0,-0.0021834061,61,1393850,68550000000.0,12.110
KODEX TRF3070,KR7329650006,A329650,11295.0,FALL,25.0,-0.0022084806,31178,352443275,54216000000.0,0.000
DGB금융지주,KR7139130009,A139130,8890.0,FALL,20.0,-0.0022446689,192470,1697434680,1503706455370.0,48.340
KODEX 밸류Plus,KR7244670006,A244670,11000.0,FALL,25.0,-0.0022675737,91,1001900,17600000000.0,0.000
KODEX 200ESG,KR7337160006,A337160,15290.0,FALL,35.0,-0.0022838499,4656,71057605,41283000000.0,0.000
KODEX K-미래차액티브,KR7385520002,A385520,10880.0,FALL,25.0,-0.0022925264,58895,636750960,77248000000.0,0.000
CJ제일제당 우,KR7097951008,A097955,215500.0,FALL,500.0,-0.0023148148,1462,312517000,286061811500.0,27.030
HANARO 200TR,KR7332930007,A332930,51045.0,FALL,120.0,-0.0023453533,442,22511545,222045750000.0,0.000
흥국 S&P코리아로우볼,KR7215620006,A215620,12700.0,FALL,30.0,-0.0023566379,160,2030825,6096000000.0,0.000
KBSTAR 미국고정배당우선증권ICE TR,KR7354240004,A354240,10560.0,FALL,25.0,-0.0023618328,3117,32945075,7920000000.0,0.000
TIGER 200TR,KR7310960000,A310960,22865.0,FALL,55.0,-0.002399651,3207,73309230,45730000000.0,0.000
KODEX 미국나스닥100선물(H),KR7304940000,A304940,18560.0,FALL,45.0,-0.0024187046,7920,146748675,76096000000.0,0.010
에스원,KR7012750006,A012750,82000.0,FALL,200.0,-0.00243309,13891,1138899800,3115932596000.0,54.290
SNT홀딩스,KR7036530004,A036530,20250.0,FALL,50.0,-0.0024630542,3024,60930850,330153691500.0,11.150
한국패러랠,KR7168490001,A168490,2020.0,FALL,5.0,-0.0024691358,23414,47296375,161640400000.0,0.000
KBSTAR ESG사회책임투자,KR7290130004,A290130,14050.0,FALL,35.0,-0.002484913,105758,1482239110,345630000000.0,0.060
KODEX 미국S&P바이오(합성),KR7185680006,A185680,31570.0,FALL,80.0,-0.0025276461,671,21071970,10260250000.0,0.000
휴니드,KR7005870001,A005870,7850.0,FALL,20.0,-0.0025412961,38993,303551590,110810717750.0,22.580
KB Wise 분할매매 ETN,KRG581100101,Q580010,11765.0,FALL,30.0,-0.0025434506,96,1128910,70590000000.0,0.000
동양2우B,KR7001522002,A001527,19500.0,FALL,50.0,-0.0025575448,2384,46394700,6017095500.0,0.000
KODEX 코스피100,KR7237350004,A237350,32910.0,FALL,85.0,-0.0025761479,253,8297820,18100500000.0,0.000
KBSTAR 200중공업,KR7285010005,A285010,11535.0,FALL,30.0,-0.0025940337,1112,12804405,5306100000.0,0.000
KINDEX Fn5G플러스,KR7380340000,A380340,9500.0,FALL,25.0,-0.0026246719,8267,78214970,5700000000.0,0.000
IHQ,KR7003560000,A003560,1870.0,FALL,5.0,-0.0026666667,339805,630413580,273460848760.0,3.430
세이브존I&C,KR7067830000,A067830,3700.0,FALL,10.0,-0.0026954178,37131,135836930,151851311500.0,10.030
TIGER 미국테크TOP10 INDXX,KR7381170000,A381170,11085.0,FALL,30.0,-0.0026990553,413721,4583459330,310380000000.0,0.130
TIGER 중국소비테마,KR7150460004,A150460,9105.0,FALL,25.0,-0.0027382256,16515,149960805,163343700000.0,0.000
TREX 200,KR7108590001,A108590,43555.0,FALL,120.0,-0.0027475673,1204,52308500,10888750000.0,0.000
삼성 코스피 풋매도 4% OTM ETN,KRG531800669,Q530066,10880.0,FALL,30.0,-0.0027497709,2,21770,21760000000.0,0.000
SK디앤디,KR7210980009,A210980,36250.0,FALL,100.0,-0.0027510316,17876,644368300,731893445000.0,5.270
KINDEX 200,KR7105190003,A105190,42965.0,FALL,120.0,-0.0027851921,1751,75110750,730405000000.0,22.680
KOSEF 200,KR7069660009,A069660,42910.0,FALL,120.0,-0.002788752,13498,577324590,602885500000.0,0.000
HANARO 200,KR7293180006,A293180,42900.0,FALL,120.0,-0.0027894003,16262,695660935,639210000000.0,0.000
한일시멘트,KR7300720000,A300720,172000.0,FALL,500.0,-0.0028985507,7749,1321117000,1191298488000.0,2.360
TIGER 200,KR7102110004,A102110,42930.0,FALL,125.0,-0.0029032633,88230,3782494845,2084251500000.0,0.000
두산퓨얼셀1우,KR733626K013,A33626K,17150.0,FALL,50.0,-0.0029069767,29281,501551800,229196030000.0,13.420
경동나비엔,KR7009450008,A009450,68300.0,FALL,200.0,-0.002919708,36550,2454138800,929203059000.0,13.030
KOSEF KRX100,KR7100910009,A100910,6775.0,FALL,20.0,-0.0029433407,24,162090,12195000000.0,0.000
오리온홀딩스,KR7001800002,A001800,16800.0,FALL,50.0,-0.0029673591,72563,1210794500,1052443089600.0,5.210
다스코,KR7058730003,A058730,6700.0,FALL,20.0,-0.0029761905,59443,395763880,109210000000.0,1.690
SK디스커버리,KR7006120000,A006120,49850.0,FALL,150.0,-0.003,11864,592108800,949037071750.0,8.900
동원수산,KR7030720007,A030720,9940.0,FALL,30.0,-0.0030090271,18981,186860770,46258821700.0,8.100
한국내화,KR7010040004,A010040,4950.0,FALL,15.0,-0.003021148,100494,490946760,203281956900.0,0.590
ARIRANG KRX300,KR7292750007,A292750,19715.0,FALL,60.0,-0.003034134,39,764495,11829000000.0,0.000
TIGER 배당성장,KR7211560008,A211560,19535.0,FALL,60.0,-0.0030620056,138,2680550,17581500000.0,0.000
KBSTAR Fn컨택트대표,KR7388280000,A388280,9765.0,FALL,30.0,-0.0030627871,41740,407520450,15038100000.0,0.000
KCC글라스,KR7344820006,A344820,64800.0,FALL,200.0,-0.0030769231,33658,2173564200,1034889177600.0,9.480
KODEX TRF7030,KR7329670004,A329670,12955.0,FALL,40.0,-0.003078107,7,90685,12955000000.0,0.000
대신증권2우B,KR7003542008,A003547,16150.0,FALL,50.0,-0.0030864198,6466,103949250,161500000000.0,1.540
KG동부제철,KR7016380008,A016380,16050.0,FALL,50.0,-0.0031055901,156535,2488549700,1605142796850.0,1.070
한온시스템,KR7018880005,A018880,15900.0,FALL,50.0,-0.0031347962,403581,6382305800,8487420000000.0,18.260
KBSTAR 200,KR7148020001,A148020,42930.0,FALL,135.0,-0.0031347962,6140,263254295,1101154500000.0,0.000
KODEX 200,KR7069500007,A069500,42885.0,FALL,135.0,-0.0031380753,774181,33140566610,3906823500000.0,4.610
엠씨넥스,KR7097520001,A097520,47600.0,FALL,150.0,-0.0031413613,52596,2480443550,850301743200.0,6.010
ARIRANG 고배당주채권혼합,KR7251600003,A251600,11090.0,FALL,35.0,-0.0031460674,10840,120046720,12199000000.0,0.000
TIGER 코스피대형주,KR7277640009,A277640,15810.0,FALL,50.0,-0.0031525851,30,473695,10276500000.0,0.000
한양증권,KR7001750009,A001750,15800.0,FALL,50.0,-0.0031545741,9660,151486000,201110837200.0,7.500
삼화콘덴서,KR7001820000,A001820,63100.0,FALL,200.0,-0.0031595577,58166,3639686800,655924500000.0,8.240
KBSTAR 채권혼합,KR7183700004,A183700,64285.0,FALL,205.0,-0.0031787874,300,19273450,15428400000.0,0.000
ARIRANG KS모멘텀가중TR,KR7333960003,A333960,17010.0,FALL,55.0,-0.003222971,6,101745,7654500000.0,0.000
ARIRANG 200,KR7152100004,A152100,43290.0,FALL,140.0,-0.0032235782,183,7907400,893938500000.0,0.000
남광토건,KR7001260009,A001260,15450.0,FALL,50.0,-0.0032258065,18233,279004600,151856520450.0,1.630
KOSEF 블루칩,KR7104520002,A104520,10815.0,FALL,35.0,-0.0032258065,308,3320300,12978000000.0,0.000
KODEX 코스피,KR7226490001,A226490,32445.0,FALL,105.0,-0.0032258065,6822,221200270,308227500000.0,0.020
KOSEF 200TR,KR7294400007,A294400,50980.0,FALL,165.0,-0.0032261218,8666,441164890,494506000000.0,0.000
한화투자증권,KR7003530003,A003530,4625.0,FALL,15.0,-0.0032327586,336521,1541306280,992283459375.0,5.160
코람코에너지리츠,KR7357120005,A357120,6130.0,FALL,20.0,-0.0032520325,24613,150537300,426770600000.0,0.780
유한양행,KR7000100008,A000100,61000.0,FALL,200.0,-0.0032679739,74913,4566096000,4268350499000.0,18.030
하나 코스피 변동성추세 추종 양매도 ETN,KRG701800010,Q700001,7600.0,FALL,25.0,-0.0032786885,88,668800,190000000000.0,0.000
대신 철광석 선물 ETN(H),KRG517400088,Q510008,67985.0,FALL,225.0,-0.0032986366,13,886970,135970000000.0,0.000
유한양행우,KR7000101006,A000105,60000.0,FALL,200.0,-0.0033222591,368,22080000,70856400000.0,0.000
한국전자홀딩스,KR7006200000,A006200,1485.0,FALL,5.0,-0.0033557047,362273,530438430,69502656960.0,8.420
DL이앤씨,KR7375500006,A375500,148500.0,FALL,500.0,-0.0033557047,79033,11692124000,2874772593000.0,28.580
ARIRANG KS퀄리티가중TR,KR7333980001,A333980,16290.0,FALL,55.0,-0.0033649434,309,4991330,4072500000.0,0.000
TIGER 탄소효율그린뉴딜,KR7376410007,A376410,10330.0,FALL,35.0,-0.0033767487,5496,56629250,96069000000.0,0.000
TIGER 부동산인프라고배당,KR7329200000,A329200,5875.0,FALL,20.0,-0.0033927057,24755,145456005,105456250000.0,0.000
동서,KR7026960005,A026960,29100.0,FALL,100.0,-0.0034246575,46418,1351886450,2901270000000.0,3.420
SMART 중국본토 중소형 CSI500(합성 H),KR7220130009,A220130,5750.0,FALL,20.0,-0.0034662045,437,2509660,5175000000.0,0.000
KINDEX 중국본토CSI300레버리지(합성),KR7219900008,A219900,5690.0,FALL,20.0,-0.003502627,7140,40563050,13656000000.0,1.610
KODEX 미국달러선물인버스,KR7261270003,A261270,9940.0,FALL,35.0,-0.0035087719,1025,10187125,4970000000.0,0.000
디피씨,KR7026890004,A026890,14100.0,FALL,50.0,-0.0035335689,277819,3919050750,587662267500.0,4.160
KODEX 미국FANG플러스(H),KR7314250002,A314250,28155.0,FALL,100.0,-0.0035391966,148190,4171298825,551838000000.0,0.030
TIGER 단기선진하이일드(합성 H),KR7182490003,A182490,12480.0,FALL,45.0,-0.0035928144,18,224640,14976000000.0,0.000
KT&G,KR7033780008,A033780,83000.0,FALL,300.0,-0.0036014406,127424,10563258200,11395277251000.0,37.680
KBSTAR 200TR,KR7361580004,A361580,21960.0,FALL,80.0,-0.0036297641,354,7765105,57096000000.0,0.000
ARIRANG 코스피,KR7227830007,A227830,32895.0,FALL,120.0,-0.0036347115,12,393390,13158000000.0,0.000
유유제약2우B,KR7000222000,A000227,27400.0,FALL,100.0,-0.0036363636,448,12253200,8920344000.0,0.050
현대백화점,KR7069960003,A069960,81900.0,FALL,300.0,-0.003649635,27121,2212385500,1916659917900.0,19.100
금호건설,KR7002990000,A002990,13550.0,FALL,50.0,-0.0036764706,83115,1116912000,496389670200.0,4.810
KBSTAR 글로벌데이터센터리츠나스닥(합성),KR7375270006,A375270,12160.0,FALL,45.0,-0.0036870135,422,5144700,9728000000.0,0.000
KINDEX 싱가포르리츠,KR7316300003,A316300,12135.0,FALL,45.0,-0.0036945813,318,3863770,10921500000.0,0.000
SG세계물산,KR7004060000,A004060,803.0,FALL,3.0,-0.0037220844,556780,443598907,162547242880.0,1.330
쌍용C&E,KR7003410008,A003410,7990.0,FALL,30.0,-0.0037406484,206940,1653006950,4025838164050.0,3.520
인팩,KR7023810005,A023810,13300.0,FALL,50.0,-0.0037453184,39429,523352550,133000000000.0,2.750
SK디스커버리우,KR7006121008,A006125,39800.0,FALL,150.0,-0.0037546934,1406,56000200,54066509000.0,1.620
상상인증권,KR7001290006,A001290,1325.0,FALL,5.0,-0.0037593985,78362,102934740,128616602550.0,1.320
국보,KR7001140003,A001140,1320.0,FALL,5.0,-0.0037735849,218105,284547670,80606514120.0,1.140
제이알글로벌리츠,KR7348950007,A348950,5270.0,FALL,20.0,-0.0037807183,83430,439523360,872712000000.0,4.300
삼성전자,KR7005930003,A005930,78700.0,FALL,300.0,-0.0037974684,5158213,405421427700,469821886685000.0,53.430
KBSTAR 국채선물10년인버스,KR7295020002,A295020,47115.0,FALL,180.0,-0.0038058991,63,2965965,3957660000.0,0.000
TIGER 방송통신,KR7098560006,A098560,10440.0,FALL,40.0,-0.0038167939,1062,11055630,7099200000.0,0.000
오리엔트바이오,KR7002630002,A002630,1295.0,FALL,5.0,-0.0038461538,190615,247014365,153564991475.0,0.710
ARIRANG KS로우사이즈가중TR,KR7333950004,A333950,18075.0,FALL,70.0,-0.0038578121,6,108235,6326250000.0,0.000
진원생명과학,KR7011000007,A011000,51400.0,FALL,200.0,-0.003875969,1144945,59179537500,2322715011200.0,14.780
TIGER 화장품,KR7228790002,A228790,3855.0,FALL,15.0,-0.003875969,60639,233437115,31919400000.0,0.100
KODEX 필수소비재,KR7266410000,A266410,10215.0,FALL,40.0,-0.0039005363,3526,36008380,24516000000.0,0.010
네비게이터 ESG액티브,KR7385590005,A385590,10050.0,FALL,40.0,-0.0039643211,1875,18789490,33165000000.0,0.000
NH투자증권,KR7005940002,A005940,12550.0,FALL,50.0,-0.003968254,133048,1664904450,3531681531850.0,17.850
KOSEF 코스피100,KR7153270004,A153270,32490.0,FALL,130.0,-0.0039852851,24,778195,12346200000.0,0.000
맥쿼리인프라,KR7088980008,A088980,12450.0,FALL,50.0,-0.004,200358,2497948500,4633796438250.0,15.120
KODEX 글로벌4차산업로보틱스(합성),KR7276990009,A276990,17330.0,FALL,70.0,-0.0040229885,1602,27706185,22009100000.0,0.510
SMART KRX300,KR7292500006,A292500,19725.0,FALL,80.0,-0.004039384,5130,101097655,27615000000.0,0.010
NH프라임리츠,KR7338100001,A338100,4925.0,FALL,20.0,-0.0040444894,6951,34159735,91900500000.0,0.090
남성,KR7004270005,A004270,3595.0,FALL,15.0,-0.0041551247,92495,330143235,130182715200.0,0.560
KBSTAR 대형고배당10TR,KR7315960005,A315960,16620.0,FALL,70.0,-0.0041941282,7928,131590400,56508000000.0,0.000
파워 200,KR7152870002,A152870,43860.0,FALL,185.0,-0.0042002497,12,525890,28509000000.0,0.000
SK하이닉스,KR7000660001,A000660,118500.0,FALL,500.0,-0.0042016807,840803,99617234500,86268280252500.0,49.030
베트남개발1,KR7096300009,A096300,237.0,FALL,1.0,-0.0042016807,182448,43396618,32630210007.0,0.030
아세아시멘트,KR7183190008,A183190,118000.0,FALL,500.0,-0.0042194093,6950,809520500,459705462000.0,4.610
TIGER MSCI KOREA ESG유니버설,KR7289250003,A289250,12895.0,FALL,55.0,-0.0042471042,6,77370,10058100000.0,0.000
KODEX 200TR,KR7278530001,A278530,14020.0,FALL,60.0,-0.0042613636,7674,107486250,1390083000000.0,4.860
대신 2X 아연선물 ETN(H),KRG514400057,Q510005,8150.0,FALL,35.0,-0.0042761148,311,2512300,16300000000.0,0.000
호텔신라,KR7008770000,A008770,93000.0,FALL,400.0,-0.0042826552,97692,9052799400,3650075253000.0,19.320
우리금융캐피탈,KR7033660002,A033660,11550.0,FALL,50.0,-0.0043103448,11467,132770200,664655029500.0,0.590
맵스리얼티1,KR7094800000,A094800,4610.0,FALL,20.0,-0.0043196544,15654,72239890,427966265910.0,4.410
현대약품,KR7004310009,A004310,6880.0,FALL,30.0,-0.004341534,69261,475202340,220160000000.0,1.110
아이마켓코리아,KR7122900004,A122900,11450.0,FALL,50.0,-0.0043478261,157109,1780256850,382760218000.0,9.500
KBSTAR 차이나HSCEI(H),KR7250730009,A250730,11440.0,FALL,50.0,-0.0043516101,2160,24710400,5720000000.0,0.000
삼성바이오로직스,KR7207940008,A207940,912000.0,FALL,4000.0,-0.0043668122,74014,67785467000,60342480000000.0,10.260
KOSEF 미국방어배당성장나스닥,KR7373790005,A373790,11380.0,FALL,50.0,-0.0043744532,249,2833460,6828000000.0,0.000
TIGER TOP10,KR7292150000,A292150,14785.0,FALL,65.0,-0.0043771044,148107,2184503205,1165058000000.0,0.170
KINDEX 200TR,KR7332500008,A332500,26130.0,FALL,115.0,-0.004381787,355,9273010,334464000000.0,0.010
세원이앤씨,KR7091090001,A091090,1135.0,FALL,5.0,-0.0043859649,851689,954228705,81108370065.0,2.290
조선내화,KR7000480004,A000480,90100.0,FALL,400.0,-0.0044198895,148,13294500,360400000000.0,2.990
현대차우,KR7005381009,A005385,112500.0,FALL,500.0,-0.0044247788,18219,2035202000,2740127062500.0,59.000
한양증권우,KR7001751007,A001755,22450.0,FALL,100.0,-0.0044345898,1138,25699800,11786250000.0,0.760
한국화장품,KR7123690000,A123690,11200.0,FALL,50.0,-0.0044444444,13790,153838350,179961600000.0,0.540
사조산업,KR7007160005,A007160,67100.0,FALL,300.0,-0.0044510386,6545,435871800,335500000000.0,4.390
TIGER 퓨처모빌리티액티브,KR7387280001,A387280,11170.0,FALL,50.0,-0.004456328,49234,549482350,75620900000.0,0.110
녹십자홀딩스,KR7005250006,A005250,33500.0,FALL,150.0,-0.0044576523,58442,1950409250,1575445035000.0,4.760
ARIRANG 코스피중형주,KR7301440004,A301440,13350.0,FALL,60.0,-0.0044742729,12,159930,6675000000.0,0.000
엔에이치스팩19호,KR7380440008,A380440,2220.0,FALL,10.0,-0.0044843049,153260,340338315,113863800000.0,2.690
삼성 레버리지 나스닥 100 ETN(H),KRG530000709,Q530070,13195.0,FALL,60.0,-0.0045265937,7408,97465880,26390000000.0,0.000
하나제약,KR7293480000,A293480,21950.0,FALL,100.0,-0.0045351474,8859,193670150,390116164700.0,0.560
대한방직,KR7001070002,A001070,43850.0,FALL,200.0,-0.0045402951,525,23035350,232405000000.0,0.530
KH 필룩스,KR7033180001,A033180,3285.0,FALL,15.0,-0.0045454545,445984,1454674900,437870254545.0,8.370
신한 인버스 금 선물 ETN(H),KRG502400069,Q500006,6565.0,FALL,30.0,-0.0045489007,5000,32825000,13130000000.0,0.000
에이프로젠 MED,KR7007460009,A007460,2175.0,FALL,10.0,-0.004576659,2165474,4665696345,425211275475.0,2.520
한성기업,KR7003680006,A003680,8630.0,FALL,40.0,-0.0046136101,15916,136978050,53588114450.0,3.210
동원F&B,KR7049770001,A049770,214000.0,FALL,1000.0,-0.0046511628,976,208723000,825852536000.0,6.160
LX홀딩스,KR7383800000,A383800,10700.0,FALL,50.0,-0.0046511628,221874,2363162650,816203383000.0,13.870
신한 은 선물 ETN(H),KRG502400176,Q500017,13880.0,FALL,65.0,-0.0046611689,660,9140845,27760000000.0,0.000
LIG넥스원,KR7079550000,A079550,42300.0,FALL,200.0,-0.0047058824,68465,2915587950,930600000000.0,4.340
KODEX 국채선물10년인버스,KR7176950004,A176950,46490.0,FALL,220.0,-0.0047099122,38,1766570,64156200000.0,0.000
종근당홀딩스,KR7001630003,A001630,105500.0,FALL,500.0,-0.0047169811,4714,495974500,528540335500.0,9.530
HANARO Fn전기&수소차,KR7381560002,A381560,10550.0,FALL,50.0,-0.0047169811,5114,53708135,11077500000.0,0.000
KODEX 배당성장,KR7211900006,A211900,15740.0,FALL,75.0,-0.0047423332,4100,64424130,24397000000.0,0.150
KODEX 에너지화학,KR7117460006,A117460,19890.0,FALL,95.0,-0.0047535652,3370,66687050,25061400000.0,0.010
동원금속,KR7018500009,A018500,1045.0,FALL,5.0,-0.0047619048,82199,85505605,48858904985.0,4.070
유진투자증권,KR7001200005,A001200,4170.0,FALL,20.0,-0.0047732697,260142,1075869515,403932963060.0,6.470
KODEX 은선물(H),KR7144600004,A144600,5210.0,FALL,25.0,-0.0047755492,242775,1262596820,97948000000.0,0.060
한세예스24홀딩스,KR7016450009,A016450,10400.0,FALL,50.0,-0.004784689,48762,501578600,416000000000.0,4.650
TIGER KRX300,KR7292160009,A292160,19705.0,FALL,95.0,-0.0047979798,27,530770,29557500000.0,0.000
KOSEF 미국달러선물인버스,KR7139660005,A139660,10350.0,FALL,50.0,-0.0048076923,4,41375,11488500000.0,0.000
ARIRANG 코스피50,KR7122090004,A122090,29920.0,FALL,145.0,-0.0048228838,35,1047600,16156800000.0,0.000
KODEX 탄소효율그린뉴딜,KR7375770005,A375770,10295.0,FALL,50.0,-0.0048332528,6216,64005320,51475000000.0,0.000
ARIRANG 탄소효율그린뉴딜,KR7376250007,A376250,10290.0,FALL,50.0,-0.0048355899,777,7998620,6688500000.0,0.000
대신 밀 선물 ETN(H),KRG510000158,Q510015,10225.0,FALL,50.0,-0.00486618,205,2093290,10225000000.0,0.000
미래에셋생명,KR7085620003,A085620,4070.0,FALL,20.0,-0.0048899756,43076,174350765,720455889230.0,4.520
ARIRANG 200동일가중,KR7295820005,A295820,12135.0,FALL,60.0,-0.0049200492,44,533600,4854000000.0,0.000
KODEX 혁신기술테마액티브,KR7364690008,A364690,14050.0,FALL,70.0,-0.0049575071,12697,177612445,11240000000.0,0.000
현대글로비스,KR7086280005,A086280,200500.0,FALL,1000.0,-0.0049627792,27679,5533173000,7518750000000.0,35.120
큐로,KR7015590003,A015590,599.0,FALL,3.0,-0.0049833887,518849,311196264,138495771162.0,2.050
인터지스,KR7129260006,A129260,3990.0,FALL,20.0,-0.0049875312,75088,297131330,118694017260.0,1.610
TIGER 우선주,KR7261140008,A261140,14940.0,FALL,75.0,-0.004995005,256,3806985,8665200000.0,0.000
이리츠코크렙,KR7088260005,A088260,5930.0,FALL,30.0,-0.005033557,8912,52935500,375615628700.0,0.400
SK증권,KR7001510007,A001510,988.0,FALL,5.0,-0.0050352467,2114256,2079838877,466919088948.0,4.970
HANARO 200선물레버리지,KR7304780000,A304780,30600.0,FALL,155.0,-0.0050398309,531,16137395,55080000000.0,0.000
삼성 레버리지 China A50 선물 ETN(H),KRG536100230,Q530023,57110.0,FALL,290.0,-0.0050522648,1002,57355870,57110000000.0,0.000
